"list_name","name","label::English","label::Portuguese","label::Swahili","country","region","district","ward","village","hamlet","code"
"village","Ikwiriri Kaskazini","Ikwiriri Kaskazini","Ikwiriri Kaskazini","Ikwiriri Kaskazini","Tanzania","Pwani","Rufiji DC","Ikwiriri","NA","NA","NA"
"village","Ikwiriri Kati","Ikwiriri Kati","Ikwiriri Kati","Ikwiriri Kati","Tanzania","Pwani","Rufiji DC","Ikwiriri","NA","NA","NA"
"village","Ikwiriri Kusini","Ikwiriri Kusini","Ikwiriri Kusini","Ikwiriri Kusini","Tanzania","Pwani","Rufiji DC","Ikwiriri","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ikwiriri","NA","NA","NA"
"village","Kipo","Kipo","Kipo","Kipo","Tanzania","Pwani","Rufiji DC","Kipugira","NA","NA","NA"
"village","Kipugira","Kipugira","Kipugira","Kipugira","Tanzania","Pwani","Rufiji DC","Kipugira","NA","NA","NA"
"village","Ndundunyikanza","Ndundunyikanza","Ndundunyikanza","Ndundunyikanza","Tanzania","Pwani","Rufiji DC","Kipugira","NA","NA","NA"
"village","Ndundunyikaza","Ndundunyikaza","Ndundunyikaza","Ndundunyikaza","Tanzania","Pwani","Rufiji DC","Kipugira","NA","NA","NA"
"village","Nyaminywili","Nyaminywili","Nyaminywili","Nyaminywili","Tanzania","Pwani","Rufiji DC","Kipugira","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Kipugira","NA","NA","NA"
"village","Kitapi","Kitapi","Kitapi","Kitapi","Tanzania","Pwani","Rufiji DC","Mbwara","NA","NA","NA"
"village","Mbwara","Mbwara","Mbwara","Mbwara","Tanzania","Pwani","Rufiji DC","Mbwara","NA","NA","NA"
"village","Nambunju","Nambunju","Nambunju","Nambunju","Tanzania","Pwani","Rufiji DC","Mbwara","NA","NA","NA"
"village","Nyamwage","Nyamwage","Nyamwage","Nyamwage","Tanzania","Pwani","Rufiji DC","Mbwara","NA","NA","NA"
"village","Tawi","Tawi","Tawi","Tawi","Tanzania","Pwani","Rufiji DC","Mbwara","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mbwara","NA","NA","NA"
"village","Mgomba Kaskazini","Mgomba Kaskazini","Mgomba Kaskazini","Mgomba Kaskazini","Tanzania","Pwani","Rufiji DC","Mgomba","NA","NA","NA"
"village","Mgomba Kati","Mgomba Kati","Mgomba Kati","Mgomba Kati","Tanzania","Pwani","Rufiji DC","Mgomba","NA","NA","NA"
"village","Mgomba Kusini","Mgomba Kusini","Mgomba Kusini","Mgomba Kusini","Tanzania","Pwani","Rufiji DC","Mgomba","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mgomba","NA","NA","NA"
"village","Mbunju Mvuleni","Mbunju Mvuleni","Mbunju Mvuleni","Mbunju Mvuleni","Tanzania","Pwani","Rufiji DC","Mkongo","NA","NA","NA"
"village","Mkongo Kaskazini","Mkongo Kaskazini","Mkongo Kaskazini","Mkongo Kaskazini","Tanzania","Pwani","Rufiji DC","Mkongo","NA","NA","NA"
"village","Mkongo Kusini","Mkongo Kusini","Mkongo Kusini","Mkongo Kusini","Tanzania","Pwani","Rufiji DC","Mkongo","NA","NA","NA"
"village","Ruwe","Ruwe","Ruwe","Ruwe","Tanzania","Pwani","Rufiji DC","Mkongo","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mkongo","NA","NA","NA"
"village","King'ong'o","King'ong'o","King'ong'o","King'ong'o","Tanzania","Pwani","Rufiji DC","Mohoro","NA","NA","NA"
"village","Kiwanga","Kiwanga","Kiwanga","Kiwanga","Tanzania","Pwani","Rufiji DC","Mohoro","NA","NA","NA"
"village","Mohoro Magharibi","Mohoro Magharibi","Mohoro Magharibi","Mohoro Magharibi","Tanzania","Pwani","Rufiji DC","Mohoro","NA","NA","NA"
"village","Mohoro Mashariki","Mohoro Mashariki","Mohoro Mashariki","Mohoro Mashariki","Tanzania","Pwani","Rufiji DC","Mohoro","NA","NA","NA"
"village","Ndundutawa","Ndundutawa","Ndundutawa","Ndundutawa","Tanzania","Pwani","Rufiji DC","Mohoro","NA","NA","NA"
"village","Shela","Shela","Shela","Shela","Tanzania","Pwani","Rufiji DC","Mohoro","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mohoro","NA","NA","NA"
"village","Mloka","Mloka","Mloka","Mloka","Tanzania","Pwani","Rufiji DC","Mwaseni","NA","NA","NA"
"village","Mtanza /Msona","Mtanza /Msona","Mtanza /Msona","Mtanza /Msona","Tanzania","Pwani","Rufiji DC","Mwaseni","NA","NA","NA"
"village","Mwaseni","Mwaseni","Mwaseni","Mwaseni","Tanzania","Pwani","Rufiji DC","Mwaseni","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Mwaseni","NA","NA","NA"
"village","Kungulwe","Kungulwe","Kungulwe","Kungulwe","Tanzania","Pwani","Rufiji DC","Ngarambe","NA","NA","NA"
"village","Namakono","Namakono","Namakono","Namakono","Tanzania","Pwani","Rufiji DC","Ngarambe","NA","NA","NA"
"village","Ngarambe Mashariki","Ngarambe Mashariki","Ngarambe Mashariki","Ngarambe Mashariki","Tanzania","Pwani","Rufiji DC","Ngarambe","NA","NA","NA"
"village","Ngarambemagharibi","Ngarambemagharibi","Ngarambemagharibi","Ngarambemagharibi","Tanzania","Pwani","Rufiji DC","Ngarambe","NA","NA","NA"
"village","Tapika","Tapika","Tapika","Tapika","Tanzania","Pwani","Rufiji DC","Ngarambe","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngarambe","NA","NA","NA"
"village","Kilimani Magharibi","Kilimani Magharibi","Kilimani Magharibi","Kilimani Magharibi","Tanzania","Pwani","Rufiji DC","Ngorongo","NA","NA","NA"
"village","Kilimani Mashariki","Kilimani Mashariki","Kilimani Mashariki","Kilimani Mashariki","Tanzania","Pwani","Rufiji DC","Ngorongo","NA","NA","NA"
"village","Ngorongo Magharibi","Ngorongo Magharibi","Ngorongo Magharibi","Ngorongo Magharibi","Tanzania","Pwani","Rufiji DC","Ngorongo","NA","NA","NA"
"village","Ngorongo Mashariki","Ngorongo Mashariki","Ngorongo Mashariki","Ngorongo Mashariki","Tanzania","Pwani","Rufiji DC","Ngorongo","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ngorongo","NA","NA","NA"
"village","Umwe Kaskazini","Umwe Kaskazini","Umwe Kaskazini","Umwe Kaskazini","Tanzania","Pwani","Rufiji DC","Umwe","NA","NA","NA"
"village","Umwe Kati","Umwe Kati","Umwe Kati","Umwe Kati","Tanzania","Pwani","Rufiji DC","Umwe","NA","NA","NA"
"village","Umwe Kusini","Umwe Kusini","Umwe Kusini","Umwe Kusini","Tanzania","Pwani","Rufiji DC","Umwe","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Umwe","NA","NA","NA"
"village","Kitundu","Kitundu","Kitundu","Kitundu","Tanzania","Pwani","Rufiji DC","Utete","NA","NA","NA"
"village","Kiwili","Kiwili","Kiwili","Kiwili","Tanzania","Pwani","Rufiji DC","Utete","NA","NA","NA"
"village","Siasa","Siasa","Siasa","Siasa","Tanzania","Pwani","Rufiji DC","Utete","NA","NA","NA"
"village","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Utete","NA","NA","NA"
"hamlet","25 de Setembro","25 de Setembro","25 de Setembro","25 de Setembro","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","4 de Outubro sede","4 de Outubro sede","4 de Outubro sede","4 de Outubro sede","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Acordos de Lusaka","Acordos de Lusaka","Acordos de Lusaka","Acordos de Lusaka","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Bariela","Bariela","Bariela","Bariela","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Cafe","Cafe","Cafe","Cafe","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Caixote","Caixote","Caixote","Caixote","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Cuerelo A","Cuerelo A","Cuerelo A","Cuerelo A","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Cundine","Cundine","Cundine","Cundine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Filipe Nyusi","Filipe Nyusi","Filipe Nyusi","Filipe Nyusi","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Jorissa","Jorissa","Jorissa","Jorissa","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Mucombezi velho","Mucombezi velho","Mucombezi velho","Mucombezi velho","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Mussampnia","Mussampnia","Mussampnia","Mussampnia","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Ntxenga","Ntxenga","Ntxenga","Ntxenga","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Pempe","Pempe","Pempe","Pempe","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Sololo","Sololo","Sololo","Sololo","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mongana","NA","NA"
"hamlet","Arvai","Arvai","Arvai","Arvai","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Bantene","Bantene","Bantene","Bantene","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Batelao","Batelao","Batelao","Batelao","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Chimindwe","Chimindwe","Chimindwe","Chimindwe","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Danhau","Danhau","Danhau","Danhau","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Gamba-Draban","Gamba-Draban","Gamba-Draban","Gamba-Draban","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Gonda","Gonda","Gonda","Gonda","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Junca","Junca","Junca","Junca","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Lhendha","Lhendha","Lhendha","Lhendha","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Maliganpase","Maliganpase","Maliganpase","Maliganpase","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Mugurrumba Sede","Mugurrumba Sede","Mugurrumba Sede","Mugurrumba Sede","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Nhambade","Nhambade","Nhambade","Nhambade","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Nhamicoco","Nhamicoco","Nhamicoco","Nhamicoco","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Nhando","Nhando","Nhando","Nhando","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Nhanga","Nhanga","Nhanga","Nhanga","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Nsando","Nsando","Nsando","Nsando","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Prego","Prego","Prego","Prego","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Tonganhica","Tonganhica","Tonganhica","Tonganhica","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Mugurrumba","NA","NA"
"hamlet","Sacuane","Sacuane","Sacuane","Sacuane","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Sacuane","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Sacuane","NA","NA"
"hamlet","Calongola","Calongola","Calongola","Calongola","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Samurrenge","NA","NA"
"hamlet","China","China","China","China","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Samurrenge","NA","NA"
"hamlet","Dula","Dula","Dula","Dula","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Samurrenge","NA","NA"
"hamlet","Ngunguline","Ngunguline","Ngunguline","Ngunguline","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Samurrenge","NA","NA"
"hamlet","Nolie","Nolie","Nolie","Nolie","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Samurrenge","NA","NA"
"hamlet","Txicalo","Txicalo","Txicalo","Txicalo","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Samurrenge","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Samurrenge","NA","NA"
"hamlet","Josina Machel","Josina Machel","Josina Machel","Josina Machel","Mozambique","Zambezia","Mopeia","Campo | Campo sede","zuze","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","zuze","NA","NA"
"hamlet","1 de Maio","1 de Maio","1 de Maio","1 de Maio","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","19 de Outubro","19 de Outubro","19 de Outubro","19 de Outubro","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","25 de Junho","25 de Junho","25 de Junho","25 de Junho","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","4 de Outubro","4 de Outubro","4 de Outubro","4 de Outubro","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","7 de abril","7 de abril","7 de abril","7 de abril","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","7 de Setembro","7 de Setembro","7 de Setembro","7 de Setembro","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","8 de Marco","8 de Marco","8 de Marco","8 de Marco","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Armando E Guebuza","Armando E Guebuza","Armando E Guebuza","Armando E Guebuza","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Assiate","Assiate","Assiate","Assiate","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Bajone","Bajone","Bajone","Bajone","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Filipe Nyusi","Filipe Nyusi","Filipe Nyusi","Filipe Nyusi","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Joaquim Chissano","Joaquim Chissano","Joaquim Chissano","Joaquim Chissano","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","LiconJe","LiconJe","LiconJe","LiconJe","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Maina","Maina","Maina","Maina","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Milange","Milange","Milange","Milange","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Namitala","Namitala","Namitala","Namitala","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Nhungulo","Nhungulo","Nhungulo","Nhungulo","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Paz","Paz","Paz","Paz","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Samaral","Samaral","Samaral","Samaral","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Samora Machel","Samora Machel","Samora Machel","Samora Machel","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Zuze","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Campo sede","Other","NA","NA"
"hamlet","1 de Maio","1 de Maio","1 de Maio","1 de Maio","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","25 de Junho","25 de Junho","25 de Junho","25 de Junho","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","25 de Setembro","25 de Setembro","25 de Setembro","25 de Setembro","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","4 de Outubro","4 de Outubro","4 de Outubro","4 de Outubro","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","7 de Abril","7 de Abril","7 de Abril","7 de Abril","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Andale","Andale","Andale","Andale","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Antonio","Antonio","Antonio","Antonio","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Changaue","Changaue","Changaue","Changaue","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Licasse","Licasse","Licasse","Licasse","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Manhai","Manhai","Manhai","Manhai","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Mbawala","Mbawala","Mbawala","Mbawala","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Morais","Morais","Morais","Morais","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Muacaniua","Muacaniua","Muacaniua","Muacaniua","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Murrongone","Murrongone","Murrongone","Murrongone","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Namaria","Namaria","Namaria","Namaria","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Nhagoanine","Nhagoanine","Nhagoanine","Nhagoanine","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Panela","Panela","Panela","Panela","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Raposo","Raposo","Raposo","Raposo","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Waluto","Waluto","Waluto","Waluto","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Catale","Catale","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Catale","Other","NA","NA"
"hamlet","Cadongo","Cadongo","Cadongo","Cadongo","Mozambique","Zambezia","Mopeia","Campo | Luala","Cadongo","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Cadongo","NA","NA"
"hamlet","Caline A","Caline A","Caline A","Caline A","Mozambique","Zambezia","Mopeia","Campo | Luala","Caline","NA","NA"
"hamlet","Caline B","Caline B","Caline B","Caline B","Mozambique","Zambezia","Mopeia","Campo | Luala","Caline","NA","NA"
"hamlet","Micombezi","Micombezi","Micombezi","Micombezi","Mozambique","Zambezia","Mopeia","Campo | Luala","Caline","NA","NA"
"hamlet","Nansenguene","Nansenguene","Nansenguene","Nansenguene","Mozambique","Zambezia","Mopeia","Campo | Luala","Caline","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Caline","NA","NA"
"hamlet","Chiurine","Chiurine","Chiurine","Chiurine","Mozambique","Zambezia","Mopeia","Campo | Luala","Chiurine","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Chiurine","NA","NA"
"hamlet","Lima A","Lima A","Lima A","Lima A","Mozambique","Zambezia","Mopeia","Campo | Luala","Lima","NA","NA"
"hamlet","Lima B","Lima B","Lima B","Lima B","Mozambique","Zambezia","Mopeia","Campo | Luala","Lima","NA","NA"
"hamlet","Namitangurine","Namitangurine","Namitangurine","Namitangurine","Mozambique","Zambezia","Mopeia","Campo | Luala","Lima","NA","NA"
"hamlet","Nhamazemba","Nhamazemba","Nhamazemba","Nhamazemba","Mozambique","Zambezia","Mopeia","Campo | Luala","Lima","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Lima","NA","NA"
"hamlet","1 de Junho","1 de Junho","1 de Junho","1 de Junho","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","1 de Maio","1 de Maio","1 de Maio","1 de Maio","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","25 de Junho","25 de Junho","25 de Junho","25 de Junho","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","3 de Marco","3 de Marco","3 de Marco","3 de Marco","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","7 de Abril B","7 de Abril B","7 de Abril B","7 de Abril B","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Acordos de Lusaka","Acordos de Lusaka","Acordos de Lusaka","Acordos de Lusaka","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Ceta A","Ceta A","Ceta A","Ceta A","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Ceta B","Ceta B","Ceta B","Ceta B","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Cuerelo A","Cuerelo A","Cuerelo A","Cuerelo A","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Cuerelo B","Cuerelo B","Cuerelo B","Cuerelo B","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Julius Nyerere","Julius Nyerere","Julius Nyerere","Julius Nyerere","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Liberdade","Liberdade","Liberdade","Liberdade","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Mauia","Mauia","Mauia","Mauia","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Mirrongone","Mirrongone","Mirrongone","Mirrongone","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Mudiba","Mudiba","Mudiba","Mudiba","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Nasarone","Nasarone","Nasarone","Nasarone","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Paz","Paz","Paz","Paz","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Samora Machel","Samora Machel","Samora Machel","Samora Machel","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"hamlet","Nhamirimba","Nhamirimba","Nhamirimba","Nhamirimba","Mozambique","Zambezia","Mopeia","Campo | Luala","Luala","NA","NA"
"hamlet","Simogo","Simogo","Simogo","Simogo","Mozambique","Zambezia","Mopeia","Campo | Luala","Luala","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Luala","NA","NA"
"hamlet","Mirebe","Mirebe","Mirebe","Mirebe","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"hamlet","Mpiaeca","Mpiaeca","Mpiaeca","Mpiaeca","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"hamlet","Mpolossa","Mpolossa","Mpolossa","Mpolossa","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"hamlet","Nuando","Nuando","Nuando","Nuando","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"hamlet","Rimba","Rimba","Rimba","Rimba","Mozambique","Zambezia","Mopeia","Campo | Luala","Rimba","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Rimba","NA","NA"
"hamlet","1 de Junho A","1 de Junho A","1 de Junho A","1 de Junho A","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"hamlet","7 de Abril A","7 de Abril A","7 de Abril A","7 de Abril A","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"hamlet","7 de Abril C","7 de Abril C","7 de Abril C","7 de Abril C","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"hamlet","Sitone","Sitone","Sitone","Sitone","Mozambique","Zambezia","Mopeia","Campo | Luala","Sitone","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Sitone","NA","NA"
"hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Other","NA","NA"
"hamlet","Micajune","Micajune","Micajune","Micajune","Mozambique","Zambezia","Mopeia","Campo | Mungane","Avalinho","NA","NA"
"hamlet","Mipurune","Mipurune","Mipurune","Mipurune","Mozambique","Zambezia","Mopeia","Campo | Mungane","Avalinho","NA","NA"
"hamlet","Namicole","Namicole","Namicole","Namicole","Mozambique","Zambezia","Mopeia","Campo | Mungane","Avalinho","NA","NA"
